Customer ID,Recency,Frequency,Monetary,Interpurchase_Time
14610.0,395,2,24.35,59
14611.0,443,2,604.3300000000002,77
14615.0,394,5,951.76,30
14616.0,242,5,527.78,61
14617.0,402,2,190.47,6
14618.0,9,7,1342.3200000000002,76
14619.0,245,2,1291.2400000000002,147
14620.0,205,2,412.78000000000003,39
14621.0,1,9,3000.5699999999997,75
14623.0,32,10,2016.98,56
14624.0,57,6,814.07,91
14625.0,196,11,4497.88,47
14626.0,23,11,5407.91,64
14628.0,91,5,1997.9999999999998,118
14629.0,4,2,955.2600000000001,21
14631.0,50,6,2022.6799999999998,72
14634.0,437,4,2124.46,26
14636.0,36,2,609.8500000000001,116
14639.0,52,9,4978.960000000001,67
14640.0,24,10,3649.3599999999997,66
14643.0,170,5,1679.89,111
14644.0,67,7,2247.72,95
14645.0,156,3,873.8800000000001,159
14646.0,1,152,511008.635,4
14647.0,201,2,506.03999999999996,161
14648.0,416,15,4440.1900000000005,20
14649.0,4,9,3651.1899999999996,75
14651.0,67,9,1992.46,62
14653.0,1,12,3451.6899999999996,61
14655.0,8,7,3878.509999999999,84
14656.0,169,5,790.0,86
14657.0,17,6,1450.19,69
14658.0,5,2,244.14,55
14659.0,8,9,2529.93,34
14660.0,86,2,285.73999999999995,7
14662.0,28,7,1376.43,101
14663.0,430,2,490.6,0
14664.0,19,2,636.24,6
14665.0,60,7,2749.65,75
14667.0,10,54,20383.32,13
14669.0,241,7,3216.7799999999997,70
14670.0,280,3,583.33,150
14671.0,549,2,1127.45,9
14672.0,234,4,1113.1399999999996,111
14673.0,3,7,3037.3199999999997,58
14675.0,16,2,1015.58,186
14676.0,31,12,8330.33,50
14679.0,381,3,1289.44,116
14680.0,25,58,55688.5,12
14681.0,71,6,875.15,97
14682.0,187,6,1514.81,80
14684.0,25,6,1430.0299999999997,60
14685.0,576,8,4536.639999999999,18
14686.0,414,5,852.5300000000001,49
14687.0,106,3,1402.06,148
14688.0,7,28,7190.42,16
14690.0,44,4,777.6800000000002,91
14691.0,30,5,2114.33,36
14692.0,137,12,1715.1400000000003,40
14693.0,264,7,1165.3600000000001,37
14695.0,519,3,1534.22,71
14696.0,4,8,2473.28,52
14697.0,218,2,188.60999999999996,0
14698.0,1,5,1217.27,9
14699.0,214,4,702.6,77
14700.0,32,5,3076.06,90
14701.0,10,15,4481.09,44
14702.0,1,29,6368.78,25
14704.0,11,11,1752.92,55
14707.0,435,2,139.2,70
14708.0,2,5,1750.21,90
14709.0,15,25,8883.32,28
14710.0,14,13,1899.7900000000002,55
14711.0,10,11,2369.32,22
14712.0,29,4,1328.0700000000002,97
14713.0,9,21,5115.76,34
14714.0,24,4,906.2399999999999,165
14715.0,24,8,1825.4499999999998,83
14716.0,43,3,543.28,133
14719.0,1,5,1581.8400000000001,49
14720.0,5,3,663.8100000000002,40
14722.0,147,3,489.52,113
14723.0,10,11,1803.0600000000002,65
14725.0,24,4,1252.74,127
14727.0,274,3,463.73,90
14729.0,373,3,586.24,83
14730.0,1,8,1897.5700000000002,34
14731.0,47,3,380.02000000000004,55
14732.0,8,19,5517.07,38
14733.0,16,15,14335.150000000001,25
14734.0,425,4,1056.4199999999998,31
14735.0,3,56,12240.16,13
14736.0,485,2,374.05,0
14737.0,3,4,3554.1700000000005,99
14738.0,42,9,1821.9,76
14739.0,4,25,11526.580000000002,29
14740.0,197,11,4158.049999999999,41
14741.0,11,7,1713.0900000000001,57
14744.0,16,14,3660.08,39
14745.0,112,12,2551.4100000000003,43
14746.0,406,4,593.5,4
14748.0,29,10,2681.8999999999996,61
14751.0,684,2,126.45000000000002,20
14753.0,87,2,869.51,186
14754.0,44,6,1547.9299999999998,107
14755.0,9,25,9969.54,29
14756.0,15,3,2640.7000000000003,136
14758.0,144,7,2864.97,66
14759.0,4,3,1625.97,76
14761.0,58,3,447.92,128
14762.0,263,2,417.57,181
14765.0,29,3,254.11,49
14766.0,8,11,6375.73,49
14768.0,17,2,192.60000000000002,54
14769.0,2,17,15514.11,42
14770.0,232,8,3637.6400000000003,52
14771.0,621,2,594.6199999999998,57
14775.0,58,3,1011.8999999999999,104
14776.0,51,15,3708.2999999999993,26
14778.0,127,2,730.8599999999999,90
14779.0,280,3,383.14,14
14780.0,54,2,447.68,12
14784.0,26,3,446.9200000000001,121
14785.0,10,2,77.4,2
14788.0,7,3,1156.3200000000002,196
14790.0,16,10,2523.6099999999997,71
14793.0,21,2,625.9,256
14794.0,2,10,1774.8700000000001,48
14796.0,1,27,10169.33,26
14798.0,52,8,724.3100000000001,74
14799.0,51,2,338.15,343
14800.0,47,17,7079.290000000001,22
14802.0,438,2,73.88,0
14803.0,162,3,845.55,43
14805.0,15,7,1082.5499999999997,86
14806.0,75,2,303.43,181
14807.0,390,2,504.14,129
14808.0,39,8,2596.46,16
14809.0,621,2,686.7600000000001,0
14810.0,40,13,2354.03,29
14813.0,369,4,888.9100000000001,60
14815.0,36,2,778.5,15
14817.0,200,7,3868.4400000000005,61
14818.0,73,6,1153.56,95
14819.0,64,4,456.40999999999997,163
14820.0,21,9,1231.75,72
14821.0,366,7,1230.15,44
14823.0,180,3,321.42999999999995,4
14824.0,10,10,4022.9100000000003,62
14825.0,3,24,4735.08,25
14826.0,581,2,385.2,56
14828.0,196,13,9605.204999999998,41
14829.0,29,7,1455.8700000000001,58
14831.0,680,3,1676.5699999999997,19
14834.0,17,7,2206.16,55
14835.0,528,2,297.0,44
14836.0,10,3,102.44999999999999,6
14837.0,89,9,3460.32,66
14838.0,423,2,769.9200000000001,156
14839.0,418,3,915.2800000000001,95
14840.0,267,2,362.71,135
14841.0,53,14,7163.0,48
14842.0,43,4,2566.63,66
14844.0,63,10,6702.43,54
14847.0,148,3,1348.95,138
14849.0,21,43,15407.61,15
14850.0,311,7,1770.96,36
14851.0,23,3,829.4100000000001,202
14852.0,58,18,6132.43,32
14853.0,24,5,1376.8700000000001,116
14854.0,78,11,4297.04,55
14855.0,119,7,6520.299999999999,70
14856.0,36,3,1290.53,6
14857.0,59,7,3651.8509999999997,82
14859.0,12,5,1705.64,108
14861.0,52,10,1380.7299999999998,67
14862.0,25,2,841.2,61
14865.0,7,4,92.52000000000001,182
14866.0,10,19,20746.54,24
14867.0,185,16,2952.06,34
14868.0,3,12,4184.01,34
14869.0,8,6,2778.1400000000003,119
14870.0,261,6,1838.95,70
14871.0,3,9,1228.17,81
14872.0,483,3,816.6,49
14873.0,210,2,854.1299999999999,211
14875.0,107,3,2819.3900000000003,111
14876.0,521,2,256.70000000000005,20
14877.0,418,2,425.84999999999997,112
14878.0,12,25,4076.4999999999995,25
14880.0,77,3,690.59,70
14882.0,26,14,3546.65,42
14883.0,18,6,761.5899999999999,32
14885.0,131,3,1598.1200000000001,111
14890.0,253,3,817.25,135
14891.0,148,4,1106.73,72
14893.0,9,3,1809.6100000000001,202
14894.0,85,3,1492.8100000000002,217
14895.0,7,38,24861.48,18
14896.0,204,8,1826.0000000000002,66
14897.0,7,8,3140.54,89
14898.0,23,14,3365.95,50
14901.0,11,12,1919.0,40
14902.0,25,3,1035.62,175
14903.0,21,5,2795.33,51
14904.0,2,4,1630.49,106
14905.0,157,8,1971.3899999999999,72
14907.0,3,16,5547.72,37
14908.0,74,2,381.9,194
14909.0,437,3,1404.6799999999998,75
14910.0,2,4,434.35,12
14911.0,1,398,277902.5,1
14912.0,16,6,1886.52,110
14913.0,35,8,4070.1200000000003,56
14915.0,91,11,1811.25,58
14916.0,70,8,3042.95,68
14917.0,596,2,1123.7500000000002,0
14918.0,115,9,5955.8099999999995,55
14920.0,212,3,1607.1700000000003,117
14921.0,30,2,1316.0700000000002,85
14922.0,393,2,843.7400000000001,57
14924.0,245,3,799.94,131
14926.0,381,2,359.4,108
14929.0,32,2,836.6899999999999,194
14930.0,108,6,5215.68,82
14931.0,4,5,975.5,47
14932.0,365,2,640.01,10
14933.0,443,4,1770.0,0
14934.0,81,5,3477.3799999999997,71
14935.0,297,2,2818.305,161
14936.0,33,12,12404.789999999999,45
14937.0,56,3,1621.88,24
14938.0,562,2,2322.43,0
14940.0,417,2,531.49,157
14942.0,401,4,746.5600000000002,82
14944.0,29,19,9758.55,33
14947.0,72,6,1049.79,92
14948.0,23,6,1101.97,32
14949.0,469,4,515.0000000000001,63
14952.0,59,32,17629.35,21
14953.0,25,4,971.32,102
14954.0,12,2,462.1199999999999,345
14957.0,253,2,261.68999999999994,195
14958.0,147,6,941.9899999999999,98
14959.0,64,4,695.4199999999998,58
14960.0,8,2,221.26999999999998,81
14961.0,10,22,16410.15,32
14962.0,270,4,366.91,78
14963.0,9,12,3123.57,42
14965.0,96,2,596.09,0
14966.0,14,6,1064.2600000000002,118
14967.0,49,6,1982.6100000000001,114
14968.0,30,2,501.23999999999995,214
14970.0,68,12,4919.35,49
14971.0,35,3,1097.98,2
14972.0,128,2,145.06999999999996,126
14973.0,107,3,712.21,39
14975.0,57,2,472.39,181
14976.0,57,7,790.86,38
14978.0,72,10,3112.19,51
14981.0,246,2,372.92,88
14984.0,19,6,1260.51,113
14985.0,198,2,292.01,79
14986.0,376,2,563.1,153
14987.0,15,8,1550.6499999999994,90
14988.0,211,7,2038.65,55
14990.0,612,2,304.17,59
14994.0,382,5,946.72,48
14995.0,38,2,231.98000000000002,120
14996.0,481,2,442.28999999999996,0
14997.0,46,4,776.6,152
14998.0,170,4,753.1800000000001,108
15001.0,394,2,199.10999999999996,0
15002.0,115,9,4138.08,64
15003.0,473,6,1027.0300000000002,34
15005.0,15,56,13754.58,12
15006.0,51,2,757.78,201
15008.0,480,2,359.99999999999994,78
15009.0,12,3,1259.4299999999998,4
15011.0,395,2,416.6,10
15012.0,53,3,646.26,174
15013.0,487,10,1610.8200000000002,18
15014.0,43,2,257.66999999999996,66
15015.0,501,13,2354.97,17
15016.0,172,5,620.8900000000001,74
15018.0,38,3,493.19999999999993,109
15021.0,8,12,2500.5899999999997,40
15022.0,11,5,1130.43,133
15023.0,3,20,11399.52,33
15024.0,9,16,3559.3899999999994,25
15025.0,33,2,979.79,267
15026.0,80,5,1048.8899999999999,73
15027.0,30,10,3117.2999999999997,59
15028.0,8,6,962.9399999999999,64
15030.0,71,8,1979.91,71
15031.0,4,14,3102.9399999999996,51
15032.0,256,8,11010.05,59
15033.0,4,10,2557.18,32
15034.0,15,14,8222.19,40
15036.0,72,3,429.56,35
15037.0,376,2,397.75999999999993,0
15038.0,58,9,1146.53,40
15039.0,9,93,38937.36,7
15041.0,170,2,289.4,137
15042.0,199,2,315.45,198
15043.0,31,6,2870.3199999999997,83
15044.0,19,35,15880.330000000002,20
15045.0,151,2,735.6600000000001,52
15046.0,9,25,7623.789999999999,27
15048.0,65,4,381.0,75
15050.0,25,5,4087.1899999999996,91
15051.0,23,9,3883.9,79
15053.0,4,3,693.9499999999999,92
15054.0,12,2,302.1,14
15055.0,474,3,549.1200000000001,82
15057.0,275,5,3255.96,91
15058.0,25,16,3387.58,39
15059.0,40,19,3491.2,36
15060.0,8,4,294.25000000000006,0
15061.0,3,127,123316.09,5
15062.0,71,8,2585.62,67
15064.0,410,4,1228.29,76
15065.0,37,5,3147.73,74
15067.0,78,5,3819.87,105
15068.0,46,4,1174.9,143
15070.0,372,3,737.0500000000001,117
15071.0,93,4,1455.5600000000004,119
15073.0,9,8,2788.0199999999995,84
15074.0,105,3,1553.1299999999999,120
15076.0,172,3,1447.74,116
15077.0,494,2,2428.08,117
15078.0,7,53,17286.73,13
15079.0,212,11,3612.3900000000003,47
15080.0,427,2,546.25,37
15081.0,22,12,1854.5700000000006,42
15084.0,379,2,965.2,133
15086.0,564,2,218.52999999999997,30
15088.0,21,2,1112.0099999999998,22
15089.0,10,6,2420.84,19
15091.0,67,3,1046.61,202
15092.0,215,3,776.4599999999998,82
15093.0,18,23,13702.380000000001,31
15094.0,463,2,83.0,90
15095.0,103,10,3141.6400000000003,58
15097.0,4,3,908.3499999999999,192
15098.0,182,3,2550.3399999999997,0
15100.0,333,7,2193.8999999999996,52
15101.0,8,6,1471.9200000000003,96
15102.0,530,2,554.6700000000001,8
15103.0,31,2,655.3,27
15104.0,196,2,993.5400000000001,42
15105.0,18,9,3094.91,67
15106.0,17,5,1422.52,50
15107.0,311,9,824.3499999999999,15
15108.0,141,4,1300.25,21
15109.0,245,3,983.1,163
15110.0,23,6,1478.76,76
15111.0,29,5,2442.37,112
15113.0,9,3,3509.4299999999994,14
15114.0,30,12,3400.1200000000003,32
15115.0,18,2,531.85,357
15116.0,17,4,1352.75,46
15117.0,14,8,2318.13,77
15121.0,50,2,457.72,119
15122.0,114,11,4487.27,45
15123.0,7,5,4656.17,125
15124.0,22,4,450.8199999999999,157
15125.0,25,24,16981.86,24
15126.0,536,2,449.49,75
15127.0,65,2,708.49,227
15128.0,60,5,1783.68,73
15129.0,50,23,6860.179999999999,24
15132.0,18,5,977.93,48
15133.0,127,5,1806.9,78
15134.0,14,10,1596.2899999999997,40
15135.0,239,2,305.68,158
15136.0,2,4,1286.7000000000003,23
15137.0,520,2,823.4,79
15139.0,239,2,178.96,48
15140.0,52,8,3243.69,48
15141.0,457,7,1388.47,23
15142.0,46,6,2619.92,75
15143.0,225,2,563.63,103
15144.0,8,29,12160.310000000001,24
15145.0,4,4,1194.7300000000002,61
15146.0,164,2,1327.16,63
15149.0,133,5,1408.4900000000002,103
15150.0,17,13,8977.939999999999,40
15151.0,423,2,1569.49,43
15152.0,9,14,5263.83,49
15154.0,75,3,1343.72,134
15156.0,1,3,961.4899999999999,10
15157.0,3,5,2606.05,145
15158.0,45,2,477.96000000000004,178
15159.0,1,34,21764.49,12
15160.0,357,4,589.27,15
15163.0,18,2,304.4699999999999,86
15164.0,68,9,2028.1100000000001,69
15167.0,320,5,1627.6200000000001,70
15169.0,382,2,569.22,172
15172.0,8,5,1624.05,45
15173.0,380,7,1494.6,33
15174.0,322,2,481.46000000000004,43
15179.0,18,13,7491.92,55
15180.0,367,3,816.9300000000001,73
15181.0,66,5,1200.1999999999998,132
15182.0,154,11,2998.9520000000007,45
15183.0,547,3,639.9300000000001,12
15184.0,29,4,685.3899999999999,173
15186.0,14,5,1403.2,136
15187.0,1,16,4777.180000000001,13
15189.0,1,46,17476.32,11
15191.0,463,3,588.0500000000001,75
15192.0,119,5,1666.39,112
15194.0,3,28,12018.52,26
15196.0,432,2,313.70000000000005,146
15197.0,10,6,1877.5099999999998,119
15198.0,92,5,571.35,119
15199.0,59,10,3122.4,51
15201.0,87,7,1842.9500000000003,74
15202.0,420,3,110.82,0
15203.0,25,15,4400.18,47
15205.0,85,2,653.24,21
15206.0,10,4,420.3,66
15207.0,416,3,683.9200000000001,43
15208.0,1,6,970.5199999999999,70
15210.0,225,3,1163.1800000000003,116
15211.0,60,2,894.41,152
15212.0,241,2,208.28000000000003,67
15213.0,318,2,328.35,5
15214.0,1,8,1661.44,30
15215.0,46,7,2422.43,80
15216.0,87,2,486.0899999999999,265
15218.0,10,22,11468.83,30
15219.0,176,2,685.45,236
15220.0,51,6,1778.9599999999996,38
15221.0,366,4,2062.2,67
15222.0,318,11,3550.9100000000003,36
15223.0,225,5,1417.9500000000003,101
15224.0,358,5,871.3600000000001,66
15227.0,36,9,2488.49,66
15228.0,66,6,5580.27,72
15230.0,239,2,429.6,0
15232.0,113,2,612.0600000000001,13
15235.0,217,16,2772.76,10
15237.0,1,4,1412.3200000000002,56
15238.0,29,3,983.9300000000001,51
15239.0,10,2,780.59,34
15240.0,44,12,4459.9800000000005,57
15241.0,66,11,3050.16,53
15243.0,74,2,927.28,180
15244.0,65,3,906.06,200
15245.0,134,8,4610.84,57
15246.0,238,3,780.4000000000001,105
15247.0,122,3,976.06,138
15248.0,411,3,1893.9299999999998,40
15249.0,31,18,9262.99,32
15251.0,9,21,20324.539999999997,31
15252.0,36,5,2103.4100000000003,115
15253.0,16,8,2055.0899999999997,71
15254.0,127,3,1088.35,144
15255.0,66,9,3706.02,74
15256.0,148,2,170.39999999999998,206
15257.0,283,2,341.71999999999997,65
15258.0,168,2,623.1600000000001,24
15259.0,512,4,924.32,42
15260.0,100,25,8767.73,25
15261.0,135,4,1508.0,74
15262.0,323,3,418.82000000000005,54
15264.0,64,2,848.4,233
15265.0,151,4,3345.6399999999994,146
15266.0,338,5,852.21,72
15267.0,22,5,1717.36,32
15268.0,478,3,961.9000000000002,42
15269.0,23,3,1009.2400000000001,122
15270.0,15,21,7876.500000000001,33
15271.0,7,24,4528.54,20
15272.0,57,6,1939.88,100
15274.0,4,2,716.57,7
15276.0,66,4,619.8,92
15277.0,46,2,476.34,189
15278.0,561,4,496.16,25
15279.0,354,5,1580.5399999999997,64
15280.0,172,3,397.52,133
15281.0,58,16,8543.57,23
15283.0,390,3,148.33,42
15287.0,22,5,856.0300000000002,143
15288.0,43,10,3715.38,62
15289.0,29,5,1593.0900000000001,118
15290.0,4,26,10496.28,24
15291.0,25,40,13509.7,17
15296.0,50,12,10323.029999999999,53
15297.0,10,3,641.94,17
15298.0,2,23,9057.645,31
15299.0,67,10,4635.57,62
15301.0,50,17,6909.67,23
15303.0,290,3,1224.1800000000003,131
15304.0,60,9,796.4000000000001,40
15306.0,64,9,3484.7299999999996,66
15309.0,610,4,797.96,31
15311.0,0,208,114860.57500000001,3
15312.0,75,12,2930.19,54
15314.0,199,3,820.4499999999999,76
15315.0,64,2,570.5000000000001,25
15321.0,70,12,6709.7300000000005,50
15322.0,85,2,1347.8500000000001,195
15323.0,562,3,434.59999999999997,33
15325.0,103,8,1601.46,69
15326.0,333,5,1700.52,80
15329.0,39,11,2958.83,62
15330.0,32,2,714.9599999999999,14
15331.0,499,3,767.91,36
15332.0,366,6,4892.68,24
15334.0,156,3,350.82,5
15339.0,66,7,1821.0200000000004,86
15341.0,80,2,2402.7200000000003,184
15344.0,0,3,563.9399999999999,24
15346.0,332,3,596.12,32
15347.0,366,4,1162.0000000000002,17
15349.0,158,2,463.9099999999999,14
15350.0,373,2,547.6,4
15351.0,12,10,3430.2200000000003,42
15353.0,254,7,2794.4700000000003,69
15354.0,603,3,110.82,0
15355.0,29,2,277.05000000000007,11
15356.0,31,13,3239.57,30
15358.0,4,42,16397.8,17
15359.0,662,8,181.35,3
15361.0,361,4,646.0600000000001,45
15362.0,448,2,613.0799999999999,145
15363.0,372,2,678.11,60
15364.0,95,2,913.1900000000002,79
15365.0,25,13,4557.130000000001,49
15366.0,75,7,2389.08,82
15367.0,57,11,5081.33,61
15368.0,21,2,722.74,186
15369.0,492,11,6251.259999999999,21
15370.0,40,8,3739.01,46
15372.0,137,8,5977.025,65
15373.0,8,17,3084.54,34
15374.0,128,2,307.32,247
15376.0,40,3,1221.5599999999997,60
15377.0,382,4,1211.7499999999998,8
15378.0,462,2,246.5,19
15379.0,169,8,4877.84,28
15380.0,8,11,3248.9600000000005,66
15381.0,213,5,1890.57,73
15382.0,14,12,13733.55,60
15384.0,169,4,2027.7900000000004,105
15385.0,40,3,942.08,212
15389.0,172,5,1822.3899999999999,101
15390.0,396,2,1216.6600000000003,6
15392.0,4,7,2911.62,60
15393.0,16,5,891.3399999999999,141
15394.0,9,11,5286.800000000001,64
15396.0,112,2,796.38,235
15398.0,16,2,1345.5300000000002,31
15399.0,1,3,815.77,25
15400.0,92,8,1302.3000000000002,58
15401.0,452,2,216.94999999999996,58
15402.0,148,6,1830.54,73
15403.0,491,2,170.88,119
15405.0,189,2,659.84,193
15406.0,31,4,975.8700000000001,105
15407.0,33,4,888.6800000000001,67
15410.0,84,10,4685.720000000001,51
15411.0,26,4,1348.9300000000003,39
15413.0,691,5,6696.66,9
15414.0,9,3,774.9,77
15416.0,64,7,4572.82,87
15418.0,425,2,449.42,80
15420.0,434,6,743.0,50
15421.0,58,10,3805.34,67
15422.0,323,7,1619.9700000000003,49
15423.0,38,3,266.89,194
15424.0,254,3,597.78,69
15425.0,400,4,1941.1200000000001,65
15426.0,19,9,2156.3500000000004,63
15427.0,33,3,1430.54,4
15428.0,15,4,759.7400000000002,176
15429.0,26,2,397.35,24
15430.0,467,2,954.7499999999999,30
15432.0,23,2,320.76,259
15433.0,213,2,533.3,26
15434.0,8,11,2567.0599999999995,61
15436.0,12,3,1067.75,73
15437.0,262,2,393.44999999999993,189
15439.0,404,4,1269.0499999999997,62
15440.0,54,3,383.68,51
15441.0,396,3,1254.2100000000003,111
15443.0,1,14,5114.23,45
15444.0,9,2,1411.2100000000003,15
15445.0,264,2,284.5,163
15446.0,376,3,399.75,116
15447.0,330,5,492.88,58
15448.0,312,2,788.81,180
15449.0,26,3,974.5200000000001,78
15451.0,434,2,226.85999999999999,82
15452.0,29,6,1785.11,80
15453.0,1,7,1371.77,26
15454.0,362,2,305.99,128
15456.0,283,10,2091.52,44
15458.0,25,2,370.43999999999994,188
15459.0,417,2,202.83,40
15461.0,460,2,429.7,85
15462.0,94,4,737.05,87
15465.0,19,32,12100.4,22
15466.0,85,4,1560.46,162
15467.0,9,3,524.88,47
15468.0,51,3,1430.48,113
15469.0,50,3,874.25,129
15471.0,2,3,1292.01,182
15473.0,14,8,2046.0,53
15476.0,380,4,2209.9799999999996,15
15478.0,40,3,1983.4799999999998,178
15480.0,116,5,3666.13,111
15482.0,15,19,14414.300000000001,37
15483.0,161,10,817.8199999999999,52
15484.0,1,6,4652.1,122
15485.0,30,7,4810.92,101
15488.0,92,5,431.92,98
15489.0,22,8,2419.61,83
15491.0,95,6,3100.09,23
15492.0,28,2,659.4599999999998,23
15493.0,32,9,4121.68,69
15494.0,21,5,3702.6,141
15497.0,17,9,8657.39,78
15498.0,2,44,24886.839999999997,16
15500.0,8,4,1131.5600000000002,18
15501.0,404,2,399.95,5
15502.0,15,14,9642.61,38
15503.0,362,2,257.29999999999995,181
15504.0,81,4,402.70000000000005,146
15505.0,52,5,3610.96,20
15506.0,22,6,2030.33,75
15508.0,189,6,1000.2700000000001,7
15511.0,11,5,900.53,14
15512.0,155,4,331.58000000000004,130
15513.0,33,35,25792.87,18
15514.0,12,18,6365.6,40
15516.0,44,3,62.43,0
15518.0,64,15,4189.99,43
15519.0,383,2,344.61,31
15521.0,40,16,6922.120000000001,41
15522.0,32,2,397.98999999999995,27
15523.0,84,16,17191.149999999998,40
15524.0,24,2,299.15999999999997,291
15525.0,2,4,890.22,95
15526.0,33,2,148.44,0
15527.0,18,23,5554.89,30
15529.0,22,12,4783.66,30
15530.0,21,5,1808.68,98
15531.0,8,2,1972.3899999999999,11
15532.0,25,10,3738.8500000000004,52
15533.0,19,3,807.57,23
15535.0,173,6,1044.3700000000001,45
15538.0,537,6,3252.575,20
15540.0,11,2,460.68,182
15542.0,512,3,855.71,75
15543.0,288,2,242.26,85
15544.0,9,20,7807.89,33
15545.0,54,2,288.97,158
15546.0,606,2,1079.1,0
15547.0,7,26,10006.019999999999,27
15549.0,77,8,2334.16,77
15550.0,4,12,2211.05,61
15551.0,36,7,1679.81,73
15552.0,217,2,252.52,202
15555.0,12,36,11243.91,20
15560.0,397,2,153.51999999999998,0
15561.0,11,8,1934.39,81
15562.0,351,3,671.4300000000001,124
15563.0,22,7,2859.46,94
15564.0,463,2,70.74000000000001,106
15565.0,50,2,173.16000000000003,10
15566.0,392,2,227.87000000000003,165
15568.0,2,3,758.29,23
15569.0,103,10,3583.45,54
15570.0,7,25,8736.490000000002,24
15571.0,11,14,3892.35,51
15572.0,4,10,3807.1400000000003,59
15573.0,31,5,1188.42,139
15574.0,177,6,1101.44,47
15577.0,151,5,396.03000000000003,115
15579.0,68,5,1250.63,72
15580.0,376,8,1375.3899999999999,36
15581.0,120,38,4632.88,16
15582.0,24,3,682.9100000000001,65
15584.0,23,6,1268.2000000000003,107
15586.0,592,3,1139.1,36
15587.0,50,7,1522.0799999999995,63
15589.0,255,3,478.53,18
15590.0,382,5,1496.6,44
15591.0,582,3,217.9,30
15594.0,15,5,1771.7800000000002,43
15596.0,100,9,2727.7200000000003,44
15597.0,35,2,563.37,270
15598.0,53,2,548.02,187
15599.0,26,3,1250.06,139
15600.0,428,4,1199.31,41
15601.0,11,30,14191.740000000002,24
15602.0,8,16,3137.96,45
15603.0,78,2,88.48,284
15605.0,36,9,1738.94,73
15606.0,61,17,5230.99,34
15607.0,336,9,1708.97,40
15608.0,28,5,1785.98,77
15611.0,9,26,2997.2799999999997,25
15612.0,36,2,195.15,12
15614.0,437,4,3147.36,47
15615.0,10,47,21373.97,15
15617.0,396,3,828.5500000000001,37
15618.0,32,4,776.8510000000002,25
15620.0,56,4,1942.3600000000001,88
15621.0,4,4,1293.03,4
15622.0,43,17,7839.6,35
15623.0,141,8,2437.0500000000006,73
15624.0,116,4,588.13,34
15625.0,103,9,3236.4,48
15626.0,74,3,1067.5200000000002,115
15627.0,457,2,566.9,32
15628.0,4,17,5333.08,42
15629.0,450,4,2240.9000000000005,20
15630.0,45,3,1481.4,199
15632.0,15,8,3285.3100000000004,32
15633.0,509,13,4335.96,17
15634.0,17,2,554.6500000000001,183
15636.0,89,4,1444.5800000000004,119
15637.0,52,5,797.59,134
15638.0,378,6,2265.2,38
15639.0,134,3,1065.08,157
15640.0,4,29,23494.309999999998,24
15641.0,105,12,5345.55,52
15643.0,191,3,664.0,30
15644.0,166,4,803.54,23
15645.0,18,3,1055.1699999999998,135
15646.0,157,5,784.8100000000002,50
15648.0,204,2,639.5,31
15649.0,336,4,1660.35,12
15650.0,521,2,553.88,53
15651.0,36,5,1259.0600000000002,111
15652.0,91,5,1362.9300000000003,78
15653.0,92,2,564.24,11
15654.0,9,2,922.5300000000001,8
15656.0,45,4,748.5,59
15658.0,190,8,2117.2700000000004,68
15659.0,43,3,532.49,203
15660.0,25,15,2603.6899999999996,43
15661.0,317,8,1215.9499999999996,32
15662.0,661,2,283.73,38
15664.0,50,4,1254.0300000000004,149
15665.0,168,5,3987.0700000000006,93
15666.0,472,2,632.9399999999999,11
15669.0,40,4,684.34,55
15670.0,296,2,325.20000000000005,129
15671.0,18,7,2657.13,36
15673.0,88,9,6204.320000000001,63
15674.0,73,13,6650.459999999999,50
15675.0,81,4,542.0400000000001,80
15676.0,18,3,3432.75,88
15677.0,49,3,1305.63,138
15678.0,52,3,1825.94,156
15679.0,24,4,781.2800000000001,39
15680.0,9,10,3900.6300000000006,72
15681.0,25,14,2989.7000000000003,38
15682.0,599,2,318.23999999999995,44
15683.0,117,2,524.54,178
15684.0,547,3,173.95000000000002,62
15687.0,8,9,2993.1,35
15689.0,119,3,521.03,165
15690.0,4,2,239.76,48
15691.0,252,4,571.3,120
15694.0,0,24,9978.48,30
15695.0,266,4,1131.04,103
15696.0,33,13,3835.2,50
15700.0,172,2,696.6799999999998,0
15701.0,2,4,1529.0,27
15702.0,476,2,140.39,102
15704.0,140,6,3734.66,73
15706.0,63,4,1060.56,13
15707.0,35,4,916.9799999999998,12
15708.0,40,9,3887.15,42
15709.0,283,2,327.85,152
15711.0,556,2,420.25,64
15712.0,9,12,3472.41,60
15713.0,143,4,839.6400000000001,145
15714.0,11,5,783.96,108
15715.0,555,5,658.0200000000001,12
15716.0,145,11,2485.26,53
15717.0,234,5,607.0,71
15719.0,32,31,10195.970000000001,22
15720.0,24,2,739.22,262
15722.0,35,11,5234.0,54
15723.0,364,4,930.6999999999999,52
15724.0,201,3,310.85,66
15727.0,16,15,8503.350000000002,44
15728.0,379,2,544.6,32
15729.0,212,3,192.55,63
15730.0,65,5,1726.5800000000002,73
15732.0,212,10,1543.97,46
15734.0,114,4,2005.2400000000002,108
15736.0,435,2,1767.1200000000001,0
15737.0,14,8,1188.12,28
15738.0,18,41,13043.32,17
15741.0,458,2,208.62,80
15743.0,16,4,775.9599999999999,42
15745.0,19,4,1094.59,54
15747.0,12,9,2499.81,75
15748.0,40,3,609.8100000000002,136
15749.0,235,3,10912.740000000002,32
